,Title,Author,Duration,Thumbnail
https://www.youtube.com/watch?v=V7LMuQQQqT8,Zwei Näh-Begeisterte unter sich: 6 richtig gute Zubehörteile fürs Nähen (Tipps zum Verschenken!),Das mach ich nachts,1137,https://i.ytimg.com/vi_webp/V7LMuQQQqT8/maxresdefault.webp
https://www.youtube.com/watch?v=v7zIZeE5dbo,Schrittmotor - Funktionsweise und Aufbau - Nanotec,Nanotec Electronic,550,https://i.ytimg.com/vi/v7zIZeE5dbo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCAdSfnNKPmMEknK3zIwnyo4it2Nw
https://www.youtube.com/watch?v=v8AEGmbT_lk,Cross Stitch 101: Tent Sttich | Embroidery Tutorial,Milesy,677,https://i.ytimg.com/vi_webp/v8AEGmbT_lk/maxresdefault.webp
https://www.youtube.com/watch?v=v8hZpJ26NZ0,withwendy's Custom Large-Scale Wall Tapestry,CBC Life,974,https://i.ytimg.com/vi_webp/v8hZpJ26NZ0/maxresdefault.webp
https://www.youtube.com/watch?v=v8iPtCAuQe0,Punch-Needle-Sticken | DIY einfach kreativ,einfach kreativ | SWR,295,https://i.ytimg.com/vi_webp/v8iPtCAuQe0/maxresdefault.webp
https://www.youtube.com/watch?v=V99IYSOqEB0,Wie Harvard Studenten unvergessliche Notizen machen (4 Arten),Motiviert Studiert - Mit Dr. Daniel Hunold,730,https://i.ytimg.com/vi_webp/V99IYSOqEB0/maxresdefault.webp
https://www.youtube.com/watch?v=v9coO5FWiTI,"[프랑스자수] 물망초 꽃자수  호비라호비레  정원도감 꽃자수 Hobbyra Hobbyre, flower embroidery,  Forget me not, わすれな草 刺繍",atelier-su아뜰리에수 프랑스자수,822,https://i.ytimg.com/vi_webp/v9coO5FWiTI/maxresdefault.webp
https://www.youtube.com/watch?v=v9QYK-OaG1s,Geometrische Reihe: Konvergenz und Divergenz | #Mathematik,Florian Dalwigk,266,https://i.ytimg.com/vi_webp/v9QYK-OaG1s/maxresdefault.webp
https://www.youtube.com/watch?v=V9Z3_IUG4E4,🔴🧵 #26 LIVE STICKEN: Stickdateien selber machen  ✂️ (PREMIER+ 2 / INTRO / ULTRA / ECQ),Make ma!,7489,https://i.ytimg.com/vi/V9Z3_IUG4E4/maxresdefault.jpg?v=5ea859e3
https://www.youtube.com/watch?v=VA8-tsQlRMw,Border line design | Hand embroidery border line tutorial,Honey Craft,373,https://i.ytimg.com/vi_webp/VA8-tsQlRMw/maxresdefault.webp
https://www.youtube.com/watch?v=vaahX3Wdxu8,GAUß ALGORITHMUS einfach erklärt – lineare Gleichungssysteme lösen,MathemaTrick,973,https://i.ytimg.com/vi/vaahX3Wdxu8/maxresdefault.jpg
https://www.youtube.com/watch?v=VAEIAdP965o,Acumatica Visual Workflow Engine,Douglas Johnson,464,https://i.ytimg.com/vi/VAEIAdP965o/maxresdefault.jpg?sqp=-oaymwEmCIAKENAF8quKqQMa8AEB-AHUBoAC4AOKAgwIABABGDsgOSh_MA8=&rs=AOn4CLDCOI50-KrlToGpYtrbuLFmxPbekg
https://www.youtube.com/watch?v=vAkaxkP3Nc4,Salesforce to Salesforce Connection within 10 Minutes,Jitendra Zaa,536,https://i.ytimg.com/vi_webp/vAkaxkP3Nc4/maxresdefault.webp
https://www.youtube.com/watch?v=VAWoFx3HgBs,Katastrophe: Warum ich unzufrieden bin mit Tesla | Service- und Qualitätsprobleme | Model 3 | caRJay,caRJay,1091,https://i.ytimg.com/vi/VAWoFx3HgBs/maxresdefault.jpg
https://www.youtube.com/watch?v=VAYmuCxC_ho,6 einfache & schnelle DIY Herbst-Dekoideen zum Selbermachen,Linda Seel,942,https://i.ytimg.com/vi_webp/VAYmuCxC_ho/maxresdefault.webp
https://www.youtube.com/watch?v=VB0BMIuyWZQ,Wechselrichter Erklärt,Ingenieursmentalität,828,https://i.ytimg.com/vi_webp/VB0BMIuyWZQ/maxresdefault.webp
https://www.youtube.com/watch?v=vb7RTxglgng,프랑스자수 모노그램 이니셜자수 팔레스트리나 스티치 케이블스티치 palestrina stitch monogram hand embroidery initial,Kim Alpaca,447,https://i.ytimg.com/vi/vb7RTxglgng/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBxPejBKHABwReP4Fo0UlwIuLPpgQ
https://www.youtube.com/watch?v=vBaIEjHDWjk,"[DIYsewing]기초바느질 액자모양바느질,재봉틀배우기, 식탁러너 ,가리개 가장자리 박음질",atelier-su아뜰리에수 프랑스자수,628,https://i.ytimg.com/vi/vBaIEjHDWjk/maxresdefault.jpg
https://www.youtube.com/watch?v=vbBm49xSIZg,Integration using Salesforce Connect,Salesforce Apex Hours,1906,https://i.ytimg.com/vi/vbBm49xSIZg/maxresdefault.jpg?v=60eb27ac
https://www.youtube.com/watch?v=VBcCobLNd3U,Lichtermeer für außen | DIY Dekoidee mit Rundgang von Wohnen & Schenken - Christa Wagner,Wohnen & Schenken - Christa Wagner,467,https://i.ytimg.com/vi/VBcCobLNd3U/maxresdefault.jpg
https://www.youtube.com/watch?v=VbIpsrdaMSQ,"The $13,000 Christmas Miracle | Poker Vlog #100",Mariano,1342,https://i.ytimg.com/vi/VbIpsrdaMSQ/maxresdefault.jpg
https://www.youtube.com/watch?v=vbUsYWx4cSA,Sternförmige Datenverkabelung,bfemedia1,85,https://i.ytimg.com/vi/vbUsYWx4cSA/maxresdefault.jpg
https://www.youtube.com/watch?v=vbVhykNQ0us,"Super High Roller Bowl Europe Series | $500/$1,000 Texas Hold'em Cash Game",PokerGO,7358,https://i.ytimg.com/vi/vbVhykNQ0us/maxresdefault.jpg?v=6127b876
https://www.youtube.com/watch?v=vccwmfPPonQ,"Rückfederung beim Biegen (Rückfederungsfaktor, Winkel u. Radius am Werkzeug) - Biegeteil 2 -Video 2c",Mathe ist chillig!,611,https://i.ytimg.com/vi_webp/vccwmfPPonQ/maxresdefault.webp
https://www.youtube.com/watch?v=VcVsV9Yn4P4,Geoengineering: Der Klima-Cheat?,Dinge Erklärt – Kurzgesagt,556,https://i.ytimg.com/vi/VcVsV9Yn4P4/maxresdefault.jpg
https://www.youtube.com/watch?v=vcZnjJ8mKkg,Löse 10 Rätsel um aus dem Labyrinth zu entkommen!,SONNENSEITE,601,https://i.ytimg.com/vi/vcZnjJ8mKkg/maxresdefault.jpg
https://www.youtube.com/watch?v=vc_Y0vcIAX0,Diese Fehler musst du vermeiden! 13 Reifen-Irrtümer - Bloch erklärt #160 | auto motor und sport,auto motor und sport,2749,https://i.ytimg.com/vi_webp/vc_Y0vcIAX0/maxresdefault.webp
https://www.youtube.com/watch?v=VdowLfvdT4E,Acumatica Cloud ERP - Bank Reconciliation Process,Nims & Associates Technology and ERP Channel,771,https://i.ytimg.com/vi_webp/VdowLfvdT4E/maxresdefault.webp
https://www.youtube.com/watch?v=VDyiW70GRe4,Der Tesla Bot ist ein schlechter Witz,Simplicissimus,475,https://i.ytimg.com/vi/VDyiW70GRe4/maxresdefault.jpg
https://www.youtube.com/watch?v=vE8BxcDnbr4,How to Make RC Construction Tractor Truck Hydraulic Gear Pump Handmade Design at home #2,RCI Save,830,https://i.ytimg.com/vi_webp/vE8BxcDnbr4/maxresdefault.webp
https://www.youtube.com/watch?v=veHgF8E77DE,8 Best Practices to Deal with Major Incidents in IT - Derek Melber,ManageEngine,367,https://i.ytimg.com/vi_webp/veHgF8E77DE/maxresdefault.webp
https://www.youtube.com/watch?v=VEm9UnMcMFc,"Aufgabe 007 :: Kompensation Blindleistung Drehstrommotor :: Formeln und Rechenwege,  Elektroniker",Prüfungsvorbereitung.Elektro,935,https://i.ytimg.com/vi/VEm9UnMcMFc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDqlajdZRQxBa24poHT6tqSUGhnCQ
https://www.youtube.com/watch?v=vE_uQYA5xQE,COMPILATION DOLCI DI CARNEVALE - Mille Ricette Facili di Benedetta,Fatto in Casa da Benedetta,2804,https://i.ytimg.com/vi_webp/vE_uQYA5xQE/maxresdefault.webp
https://www.youtube.com/watch?v=vF9Iw9EJG84,$50 Pokerstars Zoom Playthrough,Spraggy,2203,https://i.ytimg.com/vi/vF9Iw9EJG84/maxresdefault.jpg
https://www.youtube.com/watch?v=VF9WVxaSUR0,Hydraulikanlage-Projektarbeit (by MK- Engineering),prakti81,153,https://i.ytimg.com/vi/VF9WVxaSUR0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB6MhZOn-cAV9vvoFO098J84Ql4IA
https://www.youtube.com/watch?v=VFJv00dDZVY,Learning the Basketweave Stitch,Wellesley Needlepoint,664,https://i.ytimg.com/vi_webp/VFJv00dDZVY/maxresdefault.webp
https://www.youtube.com/watch?v=VgdL5AnxVp8,Scrum vs Kanban vs Scrumban [2020] + 3 FREE Cheat Sheets,Development That Pays,443,https://i.ytimg.com/vi/VgdL5AnxVp8/maxresdefault.jpg
https://www.youtube.com/watch?v=VghuJvLK1WE,Rüdiger Born über das Warten auf den Dax-Rücksetzer,FinanzmarktWelt.de,604,https://i.ytimg.com/vi/VghuJvLK1WE/maxresdefault.jpg?sqp=-oaymwEmCIAKENAF8quKqQMa8AEB-AHUBoAC4AOKAgwIABABGGUgZShlMA8=&rs=AOn4CLB_yGqSrJGoTtMMC-MXjwYuPZ4qIg
https://www.youtube.com/watch?v=vgq59jH3j50,DevOps Transformation in Appian,Collabralink,837,https://i.ytimg.com/vi_webp/vgq59jH3j50/maxresdefault.webp
https://www.youtube.com/watch?v=VH2x-OlXEAI,Reich in 3 Jahren? Gefährliche Versprechen im Network Marketing | reporter,reporter,1057,https://i.ytimg.com/vi_webp/VH2x-OlXEAI/maxresdefault.webp
https://www.youtube.com/watch?v=vhd-Y2etZ9w,TOP 8 Tipps und Tricks - WIG Schweißen,Igor Welder,1408,https://i.ytimg.com/vi_webp/vhd-Y2etZ9w/maxresdefault.webp
https://www.youtube.com/watch?v=vhd1dREHIug,"Fall Asleep in Under 5 MINUTES ★︎ Beat INSOMNIA ★︎ Deep Sleep Music, Binaural Beats",Nu Meditation Music,43074,https://i.ytimg.com/vi/vhd1dREHIug/maxresdefault.jpg
https://www.youtube.com/watch?v=vhEm44GdcMU,DIY Fashion: How to transfer any image onto clothes!,Holly of all trades,632,https://i.ytimg.com/vi_webp/vhEm44GdcMU/maxresdefault.webp
https://www.youtube.com/watch?v=vilhIJiV70Y,Algunos tips para aprender a bordar con aguja mágica / aguja rusa / punch needle,Felicia Morales,864,https://i.ytimg.com/vi/vilhIJiV70Y/maxresdefault.jpg
https://www.youtube.com/watch?v=viP1goy2bOQ,Dacia Sandero (2021): Wie baut man den günstigsten Neuwagen Deutschlands? - Bloch erklärt #130 | ams,auto motor und sport,2246,https://i.ytimg.com/vi_webp/viP1goy2bOQ/maxresdefault.webp
https://www.youtube.com/watch?v=VIpnB5hSLXA,"Technische Veränderungen und Beschreibung vom Strautmann 5,7 Tonnen zweiseiten Kipper !",Reiner,178,https://i.ytimg.com/vi/VIpnB5hSLXA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBwHQcH03Xx2qpLybOQeP2vWAMSFg
https://www.youtube.com/watch?v=vI_nMvItKxw,"Diese 27 Rätsel haben meine Eltern verwirrt, aber du könntest sie mit links schaffen",SONNENSEITE,856,https://i.ytimg.com/vi/vI_nMvItKxw/maxresdefault.jpg
https://www.youtube.com/watch?v=vJFHj9tM3Lw,Was haben wir die letzten Wochen gemacht? Wohnzimmer Makeover Behind the Scenes,Linda Seel,1414,https://i.ytimg.com/vi_webp/vJFHj9tM3Lw/maxresdefault.webp
https://www.youtube.com/watch?v=vJIL7WAq22w,One Light Three Ways - How To Get The Most Out Of Your One Light Set-Up,Becki and Chris,556,https://i.ytimg.com/vi_webp/vJIL7WAq22w/maxresdefault.webp
https://www.youtube.com/watch?v=vjPFVcL248s,"SLA in ServiceNow , Servicenow SLA configuration | ServiceNow Training Videos",Basico ServiceNow Learning,1459,https://i.ytimg.com/vi_webp/vjPFVcL248s/maxresdefault.webp
https://www.youtube.com/watch?v=VjSya3pWu4M,"26 clevere Ideen, die für Ordnung & Platz sorgen",Geniale Tricks,931,https://i.ytimg.com/vi/VjSya3pWu4M/maxresdefault.jpg
https://www.youtube.com/watch?v=Vj_sWs7HbIo,How to DIGITIZE 3D Puff Without Any Hassles,Ricoma TV,1496,https://i.ytimg.com/vi/Vj_sWs7HbIo/maxresdefault.jpg
https://www.youtube.com/watch?v=vK1GOsuahGg,"""NEOKT"" Three Finger Swivel Gripper(Rotary Gripper) - Free Rotation + Accurate Gripping",New-Era Pneumatic Equipments,32,https://i.ytimg.com/vi_webp/vK1GOsuahGg/maxresdefault.webp
https://www.youtube.com/watch?v=VKkRc8O8_R8,Dreieck - Flächeninhalt berechnen | Lehrerschmidt,Lehrerschmidt,594,https://i.ytimg.com/vi_webp/VKkRc8O8_R8/maxresdefault.webp
https://www.youtube.com/watch?v=VLeExebNSMU,"Butterfly Garden: Cleanup, Bulb Planting & Christmas Lights! 🎄🦋❤️ // Garden Answer",Garden Answer,1351,https://i.ytimg.com/vi/VLeExebNSMU/maxresdefault.jpg
https://www.youtube.com/watch?v=vlvdGYZyHo8,"Beschränktheit, Monotonie, Konvergenz von Zahlenfolgen",MathePeter,780,https://i.ytimg.com/vi_webp/vlvdGYZyHo8/maxresdefault.webp
https://www.youtube.com/watch?v=VM3riU85jcA,Wie lese ich eine Schaltplan für einen Schaltschrank mit Stromlaufplan Tutorial,ronnie,1634,https://i.ytimg.com/vi_webp/VM3riU85jcA/maxresdefault.webp
https://www.youtube.com/watch?v=vm6r2kEuJ6k,Tough decisions at $100 Zoom Poker,Spraggy,1999,https://i.ytimg.com/vi/vm6r2kEuJ6k/maxresdefault.jpg
https://www.youtube.com/watch?v=VmSkCQf3Tmo,Mini-Oszilloskope ab 15 Euro,Computer:Club2,728,https://i.ytimg.com/vi_webp/VmSkCQf3Tmo/maxresdefault.webp
https://www.youtube.com/watch?v=VMuKmeZCkVQ,p-q-Formel (einfach erklärt!!!) | gemischt-quadratische Gleichungen | Mathematik | Lehrerschmidt,Lehrerschmidt,476,https://i.ytimg.com/vi_webp/VMuKmeZCkVQ/maxresdefault.webp
https://www.youtube.com/watch?v=vmZF3UuJ0Xk,It's RAINING Chips! WE CAN'T LOSE | Poker Vlog #26,Runner Runner Poker,848,https://i.ytimg.com/vi_webp/vmZF3UuJ0Xk/maxresdefault.webp
https://www.youtube.com/watch?v=VMZsFCQPRZY,Handyman Tips & Hacks That Work Extremely Well ▶3,Quantum Tech HD,532,https://i.ytimg.com/vi_webp/VMZsFCQPRZY/maxresdefault.webp
https://www.youtube.com/watch?v=vN9NRqv7xmY,Intro to WebAPI - One of the most powerful project types in C#,IAmTimCorey,4521,https://i.ytimg.com/vi_webp/vN9NRqv7xmY/maxresdefault.webp
https://www.youtube.com/watch?v=VNh4EvJIA08,Item Sales Prices Calculations - Acumatica,Cloud 9 Videos,738,https://i.ytimg.com/vi_webp/VNh4EvJIA08/maxresdefault.webp
https://www.youtube.com/watch?v=VNKrRM8DZJg,Rodotec AG - Nuggi Montageanlage,Rodotec AG,237,https://i.ytimg.com/vi_webp/VNKrRM8DZJg/maxresdefault.webp
https://www.youtube.com/watch?v=VnWT3Ug3Jsg,Schaffst du die Führerscheinprüfung?,Wissenswert,410,https://i.ytimg.com/vi_webp/VnWT3Ug3Jsg/maxresdefault.webp
https://www.youtube.com/watch?v=vO1bpod0vKM,7 Daily Habits of High Performance Students,Mike Dee,1137,https://i.ytimg.com/vi_webp/vO1bpod0vKM/maxresdefault.webp
https://www.youtube.com/watch?v=VoOiqHchuFE,Pokern Wie Die Profis/Pokerschule Deutsch,J2a2n,2667,https://i.ytimg.com/vi/VoOiqHchuFE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBpVU8TITPGypCXd2wKrMP1RcpUew
https://www.youtube.com/watch?v=VOtZJin06nM,09 Kl9 Bruchgleichungen Hauptnenner,Stefan Holzmeier,287,https://i.ytimg.com/vi_webp/VOtZJin06nM/maxresdefault.webp
https://www.youtube.com/watch?v=vp5VQF1ey5M,Mostly Printed CNC (MPCNC) Teil 6 Die Elektrik: Verkabeln der Motoren & Programmieren der Steuerung,werkstatthelfer24.de,2606,https://i.ytimg.com/vi/vp5VQF1ey5M/maxresdefault.jpg
https://www.youtube.com/watch?v=vpJc1Xh4WMw,Easy Rose Flower Making Idea with Woolen - Hand Embroidery Amazing Trick - Sewing Hack - Wool Design,Merry Craft,496,https://i.ytimg.com/vi_webp/vpJc1Xh4WMw/maxresdefault.webp
https://www.youtube.com/watch?v=vQTWcUMY5VA,CARA MEMBUAT MESIN UAP MINI 2 SILINDER / HOMEMADE STEAM ENGINE 2 CYLINDER -TUTORIAL #MESINUAP,Bukan Profesor,1203,https://i.ytimg.com/vi/vQTWcUMY5VA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLASgD1AcDV2TgLI5O6CQRMOOu_brQ
https://www.youtube.com/watch?v=Vr1RYCqN4C4,"Access Rights by User, Role and Screen in Acumatica",About IT Group,675,https://i.ytimg.com/vi/Vr1RYCqN4C4/maxresdefault.jpg
https://www.youtube.com/watch?v=vrQ8-LRJpbA,"3,5 IKEA Hacks für Boho Vibes im Wohnzimmer - schnell und einfach",Linda Seel,665,https://i.ytimg.com/vi_webp/vrQ8-LRJpbA/maxresdefault.webp
https://www.youtube.com/watch?v=vRZwFvvCbFk,Salesforce Interview Questions and Answers | 70 Salesforce Interview Questions for the Beginners,Interesting data,2553,https://i.ytimg.com/vi/vRZwFvvCbFk/maxresdefault.jpg
https://www.youtube.com/watch?v=VsRTeneyO1Q,Salesforce Mock Interview,Smriti Sharan,3663,https://i.ytimg.com/vi_webp/VsRTeneyO1Q/maxresdefault.webp
https://www.youtube.com/watch?v=Vtbd80FksuM,Schrittmotor - Aufbau und Funktionsweise,learnchannel,478,https://i.ytimg.com/vi/Vtbd80FksuM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCJl9fOE7jrYCUhZ8CSgZVvgd_Kyg
https://www.youtube.com/watch?v=vtbMIsH7Tls,World Series of Poker 2021 | Main Event Day 1a (LIVE),PokerGO,3600,https://i.ytimg.com/vi/vtbMIsH7Tls/maxresdefault.jpg?v=6165f94d
https://www.youtube.com/watch?v=VThDC1Tb8ZE,Die LiDAR-Revolution kommt,Doktor Whatson,1112,https://i.ytimg.com/vi/VThDC1Tb8ZE/maxresdefault.jpg
https://www.youtube.com/watch?v=VTkyp0b-unI,DIY...3 DECORACIONES DE NAVIDAD ELEGANTES Y ECONOMICAS,Carmen Almanza,756,https://i.ytimg.com/vi_webp/VTkyp0b-unI/maxresdefault.webp
https://www.youtube.com/watch?v=VtPYISJmV0s,Burger King: Warum der Rebel Whopper so erfolgreich ist,Simplicissimus,444,https://i.ytimg.com/vi/VtPYISJmV0s/maxresdefault.jpg
https://www.youtube.com/watch?v=VTsu7WSWJrY,Mit dieser LERNMETHODE bin ich Jahrgangs-BESTE geworden | Lerntipps | Lernen mit Sabina,Sabina Unlimited,504,https://i.ytimg.com/vi_webp/VTsu7WSWJrY/maxresdefault.webp
https://www.youtube.com/watch?v=vTZ5wy2VNW8,9 Diy christmas decorations 2021 🎄 9 Christmas Decorations Diy,DiY BiGBooM,465,https://i.ytimg.com/vi/vTZ5wy2VNW8/maxresdefault.jpg
https://www.youtube.com/watch?v=vu9AFxjOrTY,Gesetzliche Sozialversicherung - WiSo-Prüfung - einfach und anschaulich erklärt,#Sogeht by Sven Stemmler,561,https://i.ytimg.com/vi/vu9AFxjOrTY/maxresdefault.jpg
https://www.youtube.com/watch?v=VuBerIx8e1M,NEW EVIDENCE In Mike Postle Investigation,Doug Polk Poker,7222,https://i.ytimg.com/vi/VuBerIx8e1M/maxresdefault.jpg?v=5d962a57
https://www.youtube.com/watch?v=vUEIUeZZBjE,"Falls du diese 20 Rätsel lösen kannst, sollte Google dich engagieren",SONNENSEITE,813,https://i.ytimg.com/vi/vUEIUeZZBjE/maxresdefault.jpg
https://www.youtube.com/watch?v=Vv3Rve3yXBY,Was hat Pi mit den Primzahlen zu tun?  (fast Weihnachtsvorlesung 2017...),Weitz / HAW Hamburg,3063,https://i.ytimg.com/vi_webp/Vv3Rve3yXBY/maxresdefault.webp
https://www.youtube.com/watch?v=VV60UsyX0yI,"98 Dinge, die mehr können, als du dachtest",SONNENSEITE,547,https://i.ytimg.com/vi_webp/VV60UsyX0yI/maxresdefault.webp
https://www.youtube.com/watch?v=vv7-CDXz898,How to do Tapestry by Bothy Threads,Bothy Threads,505,https://i.ytimg.com/vi/vv7-CDXz898/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBQGjuCTSosjjiE8ampQwRp4--ejA
https://www.youtube.com/watch?v=vvaYTVBHHYU,Mikrohydraulik,W-Präzisionstechnik,60,https://i.ytimg.com/vi_webp/vvaYTVBHHYU/maxresdefault.webp
https://www.youtube.com/watch?v=vvd23pO6jwo,Day 4 (part 2) ♠️ EPT Barcelona 2019 - Main Event (Cards-up!) ♠️ PokerStars,PokerStars,5206,https://i.ytimg.com/vi/vvd23pO6jwo/maxresdefault.jpg?v=5f453681
https://www.youtube.com/watch?v=VvqMaqrawc0,"Wie groß wirst du sein, wenn du erwachsen bist?",SONNENSEITE,747,https://i.ytimg.com/vi/VvqMaqrawc0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDWB5GcYMsAztVj3nK-yFfC6GHgSA
https://www.youtube.com/watch?v=VwPqQdrjJQ0,HAND EMBROIDERY FOR BEGINNERS: 10 Types of Flowers,HandiWorks,889,https://i.ytimg.com/vi_webp/VwPqQdrjJQ0/maxresdefault.webp
https://www.youtube.com/watch?v=VWyRlX6NfJU,Verstärker reparieren,Elektronik,1104,https://i.ytimg.com/vi/VWyRlX6NfJU/maxresdefault.jpg
https://www.youtube.com/watch?v=VY7iq9BBNx8,"Tom Dwan vs Phil Hellmuth | High Stakes Duel $200,000 Match Highlights",PokerGO,1246,https://i.ytimg.com/vi_webp/VY7iq9BBNx8/maxresdefault.webp
https://www.youtube.com/watch?v=vyYSEDGUdlg,Hinter dem Spiel Dobble steckt erstaunlich viel Mathematik,DorFuchs,1809,https://i.ytimg.com/vi/vyYSEDGUdlg/maxresdefault.jpg
https://www.youtube.com/watch?v=VYZZb5Cg9sM,►LARGEST JACKPOT◄ On YouTube For Thundering Buffalo Slot Machine ! High Limit Slot HUGE JACKPOT,NG Slot,1325,https://i.ytimg.com/vi_webp/VYZZb5Cg9sM/maxresdefault.webp?v=5fdffcd5
https://www.youtube.com/watch?v=VZ07vlijLEQ,DorFuchs - Fragen und Antworten 2019,DorFuchs,1648,https://i.ytimg.com/vi_webp/VZ07vlijLEQ/maxresdefault.webp
https://www.youtube.com/watch?v=VzaEzHMhM-E,9種不起眼的物品巧利用｜變廢為寶再利用DIY｜生活中小物品，意想不到的用途,Minimalist Paik 極簡小白,558,https://i.ytimg.com/vi_webp/VzaEzHMhM-E/maxresdefault.webp
https://www.youtube.com/watch?v=VZXXO5lHbg0,Flowers Embroidery Design Pattern Machine Embroidery industrial zigzag machine,M embroidery515,488,https://i.ytimg.com/vi/VZXXO5lHbg0/maxresdefault.jpg
https://www.youtube.com/watch?v=V_o7zze3yBw,1 Zylinder Pneumatik Motor,jonny999,113,https://i.ytimg.com/vi_webp/V_o7zze3yBw/maxresdefault.webp
https://www.youtube.com/watch?v=w-HYZv6HzAs,The skill of self confidence | Dr. Ivan Joseph | TEDxRyersonU,TEDx Talks,800,https://i.ytimg.com/vi_webp/w-HYZv6HzAs/maxresdefault.webp
https://www.youtube.com/watch?v=W0pvKYaiSi4,Spinngrundlagen #3 - Gesponnenes Garn -von der Spule zum Strang (HD),Snuselland-Wolle,264,https://i.ytimg.com/vi/W0pvKYaiSi4/maxresdefault.jpg
https://www.youtube.com/watch?v=w1cX89XgqUM,"Study Techniques - The Good, Bad, & Useless",Med School Insiders,634,https://i.ytimg.com/vi/w1cX89XgqUM/maxresdefault.jpg
https://www.youtube.com/watch?v=W1jT5HW3nME,"18 Rätsel, die deine grauen Zellen in Schwung bringen",SONNENSEITE,638,https://i.ytimg.com/vi/W1jT5HW3nME/maxresdefault.jpg
https://www.youtube.com/watch?v=w2G0M-4_i7Q,VW Motor explodiert auf A2 ! Wir gucken woran es lag !,Motoren Zimmer,1673,https://i.ytimg.com/vi/w2G0M-4_i7Q/maxresdefault.jpg
https://www.youtube.com/watch?v=W331HxG1LuM,High Stakes Poker | Season 1 Episode 1 (Full Episode) - Featuring Daniel Negreanu,PokerGO,2580,https://i.ytimg.com/vi_webp/W331HxG1LuM/maxresdefault.webp?v=5e77fcf9
https://www.youtube.com/watch?v=W429UlJZvxk,hand embroidery designs of a beautiful flower pattern with Brazilian embroidery stitches @SMBordado,Nakshi Kantha Design,704,https://i.ytimg.com/vi_webp/W429UlJZvxk/maxresdefault.webp?v=5e6e369e
https://www.youtube.com/watch?v=W489QV6jffQ,Die Schleife - Grundbaustein von Algorithmen,LassWasLernen,339,https://i.ytimg.com/vi_webp/W489QV6jffQ/maxresdefault.webp
https://www.youtube.com/watch?v=w4l1uk5qVGE,lineare Funktion - aus zwei Punkten berechnen (und zeichnen) | Lehrerschmidt,Lehrerschmidt,493,https://i.ytimg.com/vi/w4l1uk5qVGE/maxresdefault.jpg
https://www.youtube.com/watch?v=w4UJnF-4nN0,Diy christmas decorations 2022🎄 New Christmas decoration ideas 2022🎄,DiY BiGBooM,739,https://i.ytimg.com/vi/w4UJnF-4nN0/maxresdefault.jpg
https://www.youtube.com/watch?v=W58oFrgm4Ak,Bounty Turnier Strategie | GRND University Poker Training (12.08.2020),GRND,2231,https://i.ytimg.com/vi_webp/W58oFrgm4Ak/maxresdefault.webp
https://www.youtube.com/watch?v=W5FTtjVWjRA,Sperrventile,Marcel Nohl,651,https://i.ytimg.com/vi_webp/W5FTtjVWjRA/maxresdefault.webp
https://www.youtube.com/watch?v=w5TEWCNnRjA,"Die wichtigste Tabelle im No Limit Texas Hold'em Poker | Wiederholung zu Odds, Outs, PotOdds, Equity",Poker Essays,671,https://i.ytimg.com/vi/w5TEWCNnRjA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCcqLD0AMT6LrH_XV9kBouzuRBsQQ
https://www.youtube.com/watch?v=w65gWw9ycrE,Einen Rohrabzweig einfach selber herstellen,SPENGLER TV,363,https://i.ytimg.com/vi_webp/w65gWw9ycrE/maxresdefault.webp
https://www.youtube.com/watch?v=w6mTQKrEnIs,Poker Vlog 15: Vloggers Converge in Sonoma County,Andrew Lok,1261,https://i.ytimg.com/vi_webp/w6mTQKrEnIs/maxresdefault.webp
https://www.youtube.com/watch?v=w7daiJHfjoY,Geld fürs Nichtstun? - Bedingungsloses Grundeinkommen,Dinge Erklärt – Kurzgesagt,569,https://i.ytimg.com/vi/w7daiJHfjoY/maxresdefault.jpg
